ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
1940;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;75;individuals
1941;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1942;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1943;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1944;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1945;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1946;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1947;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1948;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;12;individuals
1949;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;7;individuals
1950;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;14;individuals
1951;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;8;individuals
1952;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1953;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1954;ICRC;HEALTH;PSS;Psychosocial Support (Film Showing);1035;103504;Santa Elena;Finished;68;individuals
1955;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;59;individuals
1956;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;39;individuals
1957;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;22;individuals
1958;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1959;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1960;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;95;individuals
1961;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;9;individuals
1962;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;34;individuals
1963;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Tibanga (Canaway);Finished;3;individuals
1964;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1965;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1966;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;21;individuals
1967;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;30;individuals
1968;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;19;individuals
1969;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1970;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;17;individuals
1971;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Tibanga (Canaway);Finished;7;individuals
1972;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1973;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;112;individuals
1974;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;66;individuals
1975;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;36;individuals
1976;ICRC;HEALTH;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;1;individual
1977;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;50;individuals
1978;ICRC;HEALTH;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;2;individuals
1979;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1980;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1981;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1982;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1983;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;136;individuals
1984;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Tibanga (Canaway);Finished;22;individuals
1985;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1986;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1987;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1988;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1989;ICRC;HEALTH;PSS;Psychosocial Support (Film Showing);1035;103504;Buru-Un;Finished;76;individuals
1990;ICRC;HEALTH;PSS;Psychosocial Support (Film Showing);1035;103504;Buru-Un;Finished;84;individuals
1991;Local Donor;Relief;Food Items;Food Items (Assorted);1035;103504;Buru-Un;Finished;69;families
1992;Local Donor: Toasted Muffins;Relief;Food Items;Food Items (Assorted);1035;103504;Maria Cristina;Finished;221;families
1993;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1994;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103504;Buru-Un;Finished;112;individuals
1995;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Buru-Un;Finished;169;families
1996;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Tibanga (Canaway);Finished;101;families
1997;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1998;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103504;Buru-Un;Finished;107;individuals
1999;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;16;individuals
2000;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2001;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2002;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;17;individuals
2003;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;60;individuals
2004;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Pala-o;Finished;8;individuals
2005;ICRC;HEALTH;RFL;Tracing;1035;103504;Santa Elena;Finished;1;individuals
2006;ICRC;HEALTH;RFL;Tracing;1035;103504;Tubod;Finished;2;individuals
2007;ICRC;WASH;Water;Water;1035;103504;Tibanga (Canaway);Finished;;
2008;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2009;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103504;Buru-Un;Finished;111;individuals
2010;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2011;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2012;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2013;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;30;individuals
2014;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;17;individuals
2015;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2016;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2017;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2018;ICRC;HEALTH;PSS;Psychosocial Support (Film Showing);1035;103504;Santa Elena;Finished;73;individuals
2019;ICRC;HEALTH;RFL;Tracing;1035;103504;Tubod;Finished;1;individuals
2020;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2021;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2022;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2023;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2024;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2025;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2026;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2027;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2028;Local Donor: Unitop General Merchandise;Relief;Food Items;Food Items (Assorted);1035;103504;Santa Elena;Finished;259;families
2029;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2030;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2031;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2032;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2033;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2034;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2035;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Tubod;Finished;3;individuals
2036;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2037;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2038;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2039;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2040;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2041;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2042;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2043;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2044;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2045;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2046;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2047;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2048;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Santa Elena;Finished;259;families
2049;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2050;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2051;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2052;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Tibanga (Canaway);Finished;103;families
2053;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2054;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2055;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2056;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Maria Cristina;Finished;180;Families
2057;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2058;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2059;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2060;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;230;individuals
2061;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2062;ICRC;HEALTH;Referral;Welfare Referral;1035;103504;Tubod;Finished;1;individual
2063;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2064;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2065;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2066;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2067;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2068;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2069;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;14;individuals
2070;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;13;individuals
2071;ICRC;HEALTH;Referral;Welfare Referral;1035;103504;Buru-Un;Finished;2;individuals
2072;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2073;Local Donor;WASH;Non-Food Items;Hygiene Kit (Assorted);1035;103504;Santa Elena;Finished;257;families
2074;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;165;individuals
2075;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103504;Santa Elena;Finished;165;individuals
2076;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;17;individuals
2077;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2078;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2079;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2080;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2081;Local Donor;Relief;Food Items;Food Items (Assorted);1035;103504;Buru-Un;Finished;67;families
2082;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2083;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2084;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Buru-Un;Finished;176;Families
2085;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2086;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2087;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2088;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2089;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2090;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Tubod;Finished;3;individuals
2091;ICRC;HEALTH;RFL;Tracing;1035;103504;Tubod;Finished;2;individuals
2092;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2093;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2094;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2095;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2096;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2097;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2098;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2099;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2100;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2101;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2102;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2103;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2104;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2105;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2106;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2107;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2108;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Buru-Un;Finished;169;families
2109;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103504;Tibanga (Canaway);Finished;101;families
2110;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2111;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2112;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2113;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2114;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2115;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2116;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2117;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2118;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;39;individuals
2119;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;143;individuals
2120;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;40;individuals
2121;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;76;individuals
2122;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2123;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2124;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2125;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2126;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2127;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2128;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2129;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2130;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2131;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2132;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2133;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2134;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2135;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2136;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2137;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2138;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2139;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2140;Local Donor: Bohol Nurses Association;WASH;Non-Food Items;Hygiene Kit (Assorted);1035;103504;Buru-Un;Finished;46;families
2141;Local Donor: Bohol Nurses Association;WASH;Non-Food Items;Hygiene Kit (Assorted);1035;103504;Tibanga (Canaway);Finished;44;families
2142;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;20;individuals
2143;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;13;individuals
2144;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;41;individuals
2145;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;15;individuals
2146;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2147;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2148;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2149;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103504;Buru-Un;Finished;104;individuals
2150;Local Donor: Bohol Nurses Association;WASH;Non-Food Items;Hygiene Kit (Assorted);1035;103504;Tibanga (Canaway);Finished;36;families
2151;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;34;individuals
2152;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;18;individuals
2153;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;17;individuals
2154;ICRC;HEALTH;PSS;Psychosocial Support (Film Showing);1035;103504;Maria Cristina;Finished;11;individuals
2155;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2156;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2157;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2158;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103504;Buru-Un;Finished;37;individuals
2159;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;14;individuals
2160;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;47;individuals
2161;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;19;individuals
2162;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;48;individuals
2163;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2164;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;16;individuals
2165;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;50;individuals
2166;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;16;individuals
2167;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;23;individuals
2168;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2169;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2170;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2171;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2172;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2173;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2174;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2175;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2176;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;34;individuals
2177;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;25;individuals
2178;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;19;individuals
2179;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;28;individuals
2180;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2181;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2182;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2183;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;26;individuals
2184;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;35;individuals
2185;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;19;individuals
2186;ICRC;HEALTH;PSS;Psychosocial Support (Film Showing);1035;103504;Maria Cristina;Finished;33;individuals
2187;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2188;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2189;Local Donor: Bohol Nurses Association;WASH;Non-Food Items;Hygiene Kit (Assorted);1035;103504;Buru-Un;Finished;14;families
2190;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;30;individuals
2191;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;22;individuals
2192;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;26;individuals
2193;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2194;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2195;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2196;ICRC;HEALTH;Referral;Welfare Referral;1035;103504;Tubod;Finished;1;individuals
2197;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2198;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2199;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;22;individuals
2200;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2201;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2202;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Tubod;Finished;5;individuals
2203;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2204;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2205;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2206;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2207;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2208;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2209;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2210;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2211;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2212;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2213;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
2214;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;46;individuals
2215;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2216;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
2217;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;24;individuals
2218;ICRC;HEALTH;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;30;individuals
